back_rows,counter,block_notice,session_typy_block,NO,block,session_typy,numbers_v,corr_respond_v,numbers_a,corr_respond_a,trials_all.thisRepN,trials_all.thisTrialN,trials_all.thisN,trials_all.thisIndex,trials_rows.thisRepN,trials_rows.thisTrialN,trials_rows.thisN,trials_rows.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,nasa_loop.thisRepN,nasa_loop.thisTrialN,nasa_loop.thisN,nasa_loop.thisIndex,thisRow.t,notes,instructions.started,instructionsTxt.started,fix_stimulus_2.started,fix_stimulus_2.stopped,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,n_choose.started,dual_box.started,dual_box.stopped,model_choosing.started,sa_img.started,dual_img.started,sv_img.started,sa_text.started,dual_text.started,sv_text.started,sa_t.started,sv_t.started,dual_t.started,n_choose.stopped,model_choosing.x,model_choosing.y,model_choosing.leftButton,model_choosing.midButton,model_choosing.rightButton,model_choosing.clicked_name,block_notice.started,notice_textbox.started,text_2.started,text_2.stopped,key_resp_3.started,block_notice.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,fixation.started,fix.started,frame_fix.started,key_not_left_2.started,key_not_right_2.started,fix.stopped,frame_fix.stopped,key_not_left_2.stopped,key_not_right_2.stopped,fixation.stopped,stimulus_setting.started,stimulus_setting.stopped,trial.started,trial_counter_2.started,trial_counter_2.stopped,fix_stimulus.started,key_resp_v.started,stimulus_block.started,frame_trial.started,key_not_left.started,key_not_right.started,stimulus_block.stopped,trial.stopped,key_resp_v.keys,verval_resp_a.clip,feedback.started,trial_counter_f.started,trial_counter_f.stopped,fix_stimulus_feedback.started,fix_stimulus_feedback.stopped,frame_trial_2.started,frame_trial_2.stopped,feedback.stopped,RT_visual,trial-state_adudio,correct_visual,correct_visual_target,correct_visual_none-target,trial-state_visual,Block_name,Session,key_resp_v.rt,key_resp_v.duration,oral_resp_a.rt,oral_resp_a.keys,length_original_audio,end_block.started,key_resp_2.started,end_block_message.started,end_block_message.stopped,end_block.stopped,key_resp_2.keys,NASA.started,form.started,mouse_4.started,nasa_title.started,NASA.stopped,form.index,form.itemText,form.type,form.font,form.markerColor,form.response,form.rt,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,scale_sub_box.started,stimulus_audio.started,verval_resp_a.started,key_resp_2.rt,key_resp_2.duration,end.started,text.started,key_resp_4.started,end.stopped,key_resp_4.keys,Group,ID,First_Language,date,expName,psychopyVersion,frameRate,expStart,Unnamed: 153
210:252,2/2,2-,single,252.0,2/2,single,6.0,a,2.0,a,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,41.0,41.0,41.0,,,,,607.2706710000057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.1486990999838,607.148939799983,607.1489516999864,607.2706710000057,607.2706710000057,607.2706710000057,607.2706710000057,607.2706710000057,607.2706710000057,607.2706710000057,607.2706710000057,607.7840396999964,609.6364631000033,,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h42.38.339.wav,609.6482366999844,609.7513133999892,609.7513133999892,609.7513133999892,609.7513133999892,609.7513133999892,609.7513133999892,609.7455878999899,[],non-target,0.0,0.0,0.0,Visaul OUT!,2/2,sa_t,0.001,,1.755524861878453,NO,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,607.2526306599931,0.0943420999974478,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
210:252,2/2,2-,single,,,,,,,,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.7457651000004,609.7513133999892,609.7513133999892,609.7513133999892,611.7381546999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,611.8189329000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.738834799995,611.8189329000015,0.0013603999977931,611.8189329000015,638.27930189998,1.0,"1. How much mental and perceptual activity was required (e.g., thinking, deciding, calculating, remembering, looking, searching, etc.)? ",slider,,,0.6608538657604079,313.7419517999806,,,,,,,,636.7771323999914,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,"2. How much physical activity was required (e.g. pushing, pulling, turning, controlling, activating. etc.)? ",slider,,,0.4652647975077883,319.0109373999876,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3. How much time pressure did you feel due to the rate or pace at which the tasks or task elements occurred?,slider,,,0.727230246389125,321.8586763000057,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4. How successful do you think you were in accomplishing the goals of the task set by the experimenter (or yourself)? ,slider,,,0.4325191163976212,306.85724500002107,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5. How hard did you have to work (mentally and physically) to accomplish your level of performance?,slider,,,0.593592466723308,291.09187820000807,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,"6. How insecure, discouraged, irritated, stressed and annoyed did you feel during the task?",slider,,,0.6316482582837725,286.76908559998265,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[0.21666666666666667, 0.012037037037037037, 0.2861111111111111, -0.022222222222222223, 0.14629629629629629, 0.18611111111111112, 0.6574074074074074]","[0.011111111111111112, -0.24537037037037038, -0.2953703703703704, -0.31574074074074077, -0.16111111111111112, -0.32314814814814813, 0.4101851851851852]","[1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0]","[3.5497547000122722, 8.888422000018181, 11.72464110000874, 15.86200550000649, 20.86701419999008, 24.704269700014265, 26.53909360000398]",['scale_sub_box'],,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
0:42,1/4,2-,dual,1.0,1/4,dual,1.0,control,7.0,control,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,658.2162499999977,,,,,,,,,,,638.2803335000062,638.3121793000028,638.3121793000028,0.002012500015553,638.3121793000028,638.3121793000028,638.3121793000028,638.3121793000028,638.3121793000028,638.3121793000028,638.3121793000028,638.3121793000028,638.3121793000028,639.3138869999966,0.649074074074074,-0.2361111111111111,1.0,0.0,0.0,dual_t,639.320309999981,639.3463023999939,639.3463023999939,639.3463023999939,639.3463023999939,656.9480320999864,l,17.589818100008415,,656.9484374999884,657.0645869,657.0645869,657.0645869,657.0645869,658.2162499999977,658.2162499999977,658.2162499999977,658.2162499999977,658.0488850999973,658.0886704000004,658.0889613000036,658.0889721999993,658.2162499999977,658.2162499999977,658.2162499999977,658.2162499999977,658.2162499999977,658.2162499999977,658.2162499999977,658.2162499999977,658.7157659999793,660.5848479999986,,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h43.29.280.wav,660.5902646000031,660.8190873999847,660.8190873999847,660.8190873999847,660.8190873999847,660.8190873999847,660.8190873999847,660.692678499996,[],control,0.0,0.0,0.0,control,1/4,dual_t,0.001,,0.006849315068493151,NO_RESPOND,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,658.2003678800044,0.1065821999800391,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
0:42,1/4,2-,dual,2.0,1/4,dual,4.0,control,8.0,control,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,,,,660.8190873999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.6929929000034,660.6931853999849,660.6932007999858,660.8190873999847,660.8190873999847,660.8190873999847,660.8190873999847,660.8190873999847,660.8190873999847,660.8190873999847,660.8190873999847,661.3182794000022,663.1876762000029,,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h43.31.884.wav,663.194748799986,663.4106540000066,663.4106540000066,663.4106540000066,663.4106540000066,663.4106540000066,663.4106540000066,663.2901767999865,[],control,0.0,0.0,0.0,control,1/4,dual_t,0.001,,0.0066844919786096255,NO_RESPOND,3.74,,,,,,,,,,,,,,,,,,,,,,,,,,,660.803741660001,0.0964833000034559,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
0:42,1/4,2-,dual,3.0,1/4,dual,4.0,a,3.0,a,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,,,,,663.4106540000066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.2905814999831,663.2908079999906,663.2908192999894,663.4106540000066,663.4106540000066,663.4106540000066,663.4106540000066,663.4106540000066,663.4106540000066,663.4106540000066,663.4106540000066,663.9233974999806,665.773967999994,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h43.34.469.wav,665.779060300003,666.0079429000034,666.0079429000034,666.0079429000034,666.0079429000034,666.0079429000034,666.0079429000034,665.8891128999821,752.0,non-target,0.0,0.0,0.0,non-target,1/4,dual_t,0.7524073999957182,,1.2848189415041782,NO,3.59,,,,,,,,,,,,,,,,,,,,,,,,,,,663.3895162399974,0.0931108999939169,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
0:42,1/4,2-,dual,4.0,1/4,dual,4.0,l,5.0,a,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,,,,,666.0079429000034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,665.8893640000024,665.8895372999832,665.8895481000072,666.0079429000034,666.0079429000034,666.0079429000034,666.0079429000034,666.0079429000034,666.0079429000034,666.0079429000034,666.0079429000034,666.5067776000069,668.3760169000016,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h43.37.075.wav,668.384770100005,668.6021122999955,668.6021122999955,668.6021122999955,668.6021122999955,668.6021122999955,668.6021122999955,668.4806438999949,1969.0,non-target,1.0,1.0,0.0,target,1/4,dual_t,1.968541799986269,,2.2210743801652892,NO,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,665.992836959983,0.0905950000160373,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
0:42,1/4,2-,dual,5.0,1/4,dual,3.0,a,3.0,l,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,,,,,668.6021122999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.4809602999885,668.4811423000065,668.4811522999953,668.6021122999955,668.6021122999955,668.6021122999955,668.6021122999955,668.6021122999955,668.6021122999955,668.6021122999955,668.6021122999955,669.1096912999928,670.9786564999959,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h43.39.679.wav,670.9895856000076,671.2196301999793,671.2196301999793,671.2196301999793,671.2196301999793,671.2196301999793,671.2196301999793,671.098642900004,2250.0,target,1.0,0.0,1.0,non-target,1/4,dual_t,2.2497524000064004,,0.006887052341597796,NO_RESPOND,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,668.5780264400062,0.093879799998831,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
0:42,1/4,2-,dual,6.0,1/4,dual,6.0,a,5.0,l,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,,,,,671.2196301999793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.0989337000065,671.0991071999888,671.0991193999944,671.2196301999793,671.2196301999793,671.2196301999793,671.2196301999793,671.2196301999793,671.2196301999793,671.2196301999793,671.2196301999793,671.729233799997,673.5978851999971,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h43.42.298.wav,673.6075251000002,673.8223673999892,673.8223673999892,673.8223673999892,673.8223673999892,673.8223673999892,673.8223673999892,673.7040327999857,2094.0,target,1.0,0.0,1.0,non-target,1/4,dual_t,2.0939083000121173,,1.7581300813008132,YES,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,671.1973845599888,0.0936121999984607,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
0:42,1/4,2-,dual,7.0,1/4,dual,3.0,l,8.0,a,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,,,,,673.8223673999892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.7043743999966,673.7045921999961,673.7046063999878,673.8223673999892,673.8223673999892,673.8223673999892,673.8223673999892,673.8223673999892,673.8223673999892,673.8223673999892,673.8223673999892,674.3311338000058,676.20052329998,,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h43.44.899.wav,676.2097881999798,676.4345949999988,676.4345949999988,676.4345949999988,676.4345949999988,676.4345949999988,676.4345949999988,676.3115414000058,[],non-target,0.0,0.0,0.0,target,1/4,dual_t,0.001,,0.006849315068493151,NO_RESPOND,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,673.7998876400059,0.0906274000008124,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
0:42,1/4,2-,dual,8.0,1/4,dual,6.0,l,5.0,l,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,,,,,676.4345949999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.311952899996,676.3122191999864,676.3122311999905,676.4345949999988,676.4345949999988,676.4345949999988,676.4345949999988,676.4345949999988,676.4345949999988,676.4345949999988,676.4345949999988,676.9339637999947,678.8034023999935,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h43.47.500.wav,678.8096867999993,679.0278761999798,679.0278761999798,679.0278761999798,679.0278761999798,679.0278761999798,679.0278761999798,678.9058109000034,2367.0,target,0.0,0.0,0.0,target,1/4,dual_t,2.3665569000004325,,1.803234501347709,NO,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,676.419257559991,0.0929310999927111,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
0:42,1/4,2-,dual,9.0,1/4,dual,1.0,a,8.0,l,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,,,,,679.0278761999798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.9062047000043,678.9064282999898,678.9064414000022,679.0278761999798,679.0278761999798,679.0278761999798,679.0278761999798,679.0278761999798,679.0278761999798,679.0278761999798,679.0278761999798,679.536500599992,681.4056912999949,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h43.50.105.wav,681.4144842999813,681.6390185999917,681.6390185999917,681.6390185999917,681.6390185999917,681.6390185999917,681.6390185999917,681.5151751999801,2021.9999999999998,target,1.0,0.0,1.0,non-target,1/4,dual_t,2.022319100011373,,1.9793956043956042,NO,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,679.0052455399825,0.0931001999997533,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
0:42,1/4,2-,dual,10.0,1/4,dual,7.0,a,5.0,l,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,,,,,681.6390185999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.5154954000027,681.5157160999952,681.5157278999977,681.6390185999917,681.6390185999917,681.6390185999917,681.6390185999917,681.6390185999917,681.6390185999917,681.6390185999917,681.6390185999917,682.1389916999906,684.008256000001,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h43.52.702.wav,684.0123104999948,684.2305009999836,684.2305009999836,684.2305009999836,684.2305009999836,684.2305009999836,684.2305009999836,684.1089758999879,2295.0,target,1.0,0.0,1.0,non-target,1/4,dual_t,2.295298899989575,,2.415549597855228,YES,3.73,,,,,,,,,,,,,,,,,,,,,,,,,,,681.6245557599788,0.0919534999993629,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
0:42,1/4,2-,dual,11.0,1/4,dual,1.0,l,8.0,l,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,,,,,684.2305009999836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.1093075999815,684.109566900006,684.1095798999886,684.2305009999836,684.2305009999836,684.2305009999836,684.2305009999836,684.2305009999836,684.2305009999836,684.2305009999836,684.2305009999836,684.7438895999803,686.5942007999984,,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h43.55.297.wav,686.6076891999983,686.8354798000073,686.8354798000073,686.8354798000073,686.8354798000073,686.8354798000073,686.8354798000073,686.7078685000015,[],target,0.0,0.0,0.0,target,1/4,dual_t,0.001,,1.875,YES,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,684.2102481399895,0.0934266000112984,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
0:42,1/4,2-,dual,12.0,1/4,dual,4.0,a,2.0,a,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,,,,,686.8354798000073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.7082836999907,686.7085439999937,686.7085623999883,686.8354798000073,686.8354798000073,686.8354798000073,686.8354798000073,686.8354798000073,686.8354798000073,686.8354798000073,686.8354798000073,687.3442118999956,689.1990966000012,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h43.57.903.wav,689.2133442999911,689.439888199995,689.439888199995,689.439888199995,689.439888199995,689.439888199995,689.439888199995,689.3179559999844,69.0,non-target,1.0,0.0,1.0,non-target,1/4,dual_t,0.0691566000168677,,0.006868131868131868,NO_RESPOND,3.64,,,,,,,,,,,,,,,,,,,,,,,,,,,686.8130687599797,0.0997515000053681,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
0:42,1/4,2-,dual,13.0,1/4,dual,3.0,a,5.0,a,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,,,,,689.439888199995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.3183162999921,689.3185524999863,689.31857209999,689.439888199995,689.439888199995,689.439888199995,689.439888199995,689.439888199995,689.439888199995,689.439888199995,689.439888199995,689.9468109000009,691.8160633999796,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h44.00.517.wav,691.8271808999998,692.0500955999887,692.0500955999887,692.0500955999887,692.0500955999887,692.0500955999887,692.0500955999887,691.9277672999888,430.0,non-target,0.0,0.0,0.0,non-target,1/4,dual_t,0.4297614999813959,,0.006775067750677507,NO_RESPOND,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,689.4179256600065,0.0936649000213947,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
0:42,1/4,2-,dual,14.0,1/4,dual,5.0,a,6.0,a,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,,,,,692.0500955999887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,691.9280345999869,691.9282199000008,691.9282314000011,692.0500955999887,692.0500955999887,692.0500955999887,692.0500955999887,692.0500955999887,692.0500955999887,692.0500955999887,692.0500955999887,692.5516769999813,694.4211282999895,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h44.03.117.wav,694.426621599996,694.6415793999913,694.6415793999913,694.6415793999913,694.6415793999913,694.6415793999913,694.6415793999913,694.5223949000065,728.0,non-target,1.0,0.0,1.0,non-target,1/4,dual_t,0.7275364000233822,,2.2248603351955305,NO,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,692.0349600600049,0.0937541000021155,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
0:42,1/4,2-,dual,15.0,1/4,dual,3.0,l,5.0,l,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,,,,,694.6415793999913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.5226980999869,694.5228839000047,694.5228945999988,694.6415793999913,694.6415793999913,694.6415793999913,694.6415793999913,694.6415793999913,694.6415793999913,694.6415793999913,694.6415793999913,695.1544240999792,697.0068386000057,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h44.05.710.wav,697.0193907000066,697.2433231000032,697.2433231000032,697.2433231000032,697.2433231000032,697.2433231000032,697.2433231000032,697.12210399998,1199.0,target,0.0,0.0,0.0,target,1/4,dual_t,1.1991150999965612,,1.5062326869806095,NO,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,694.6231599399878,0.0914919999777339,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
