back_rows,counter,block_notice,session_typy_block,NO,block,session_typy,numbers_v,corr_respond_v,numbers_a,corr_respond_a,trials_all.thisRepN,trials_all.thisTrialN,trials_all.thisN,trials_all.thisIndex,trials_rows.thisRepN,trials_rows.thisTrialN,trials_rows.thisN,trials_rows.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,nasa_loop.thisRepN,nasa_loop.thisTrialN,nasa_loop.thisN,nasa_loop.thisIndex,thisRow.t,notes,instructions.started,instructionsTxt.started,fix_stimulus_2.started,fix_stimulus_2.stopped,key_resp.started,instructions.stopped,key_resp.keys,key_resp.rt,key_resp.duration,n_choose.started,dual_box.started,dual_box.stopped,model_choosing.started,sa_img.started,dual_img.started,sv_img.started,sa_text.started,dual_text.started,sv_text.started,sa_t.started,sv_t.started,dual_t.started,n_choose.stopped,model_choosing.x,model_choosing.y,model_choosing.leftButton,model_choosing.midButton,model_choosing.rightButton,model_choosing.clicked_name,block_notice.started,notice_textbox.started,text_2.started,text_2.stopped,key_resp_3.started,block_notice.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,fixation.started,fix.started,frame_fix.started,key_not_left_2.started,key_not_right_2.started,fix.stopped,frame_fix.stopped,key_not_left_2.stopped,key_not_right_2.stopped,fixation.stopped,stimulus_setting.started,stimulus_setting.stopped,trial.started,trial_counter_2.started,trial_counter_2.stopped,fix_stimulus.started,key_resp_v.started,stimulus_block.started,frame_trial.started,key_not_left.started,key_not_right.started,stimulus_block.stopped,trial.stopped,key_resp_v.keys,verval_resp_a.clip,feedback.started,trial_counter_f.started,trial_counter_f.stopped,fix_stimulus_feedback.started,fix_stimulus_feedback.stopped,frame_trial_2.started,frame_trial_2.stopped,feedback.stopped,RT_visual,trial-state_adudio,correct_visual,correct_visual_target,correct_visual_none-target,trial-state_visual,Block_name,Session,key_resp_v.rt,key_resp_v.duration,end_block.started,key_resp_2.started,end_block_message.started,end_block_message.stopped,end_block.stopped,key_resp_2.keys,NASA.started,form.started,mouse_4.started,nasa_title.started,NASA.stopped,form.index,form.itemText,form.type,form.font,form.markerColor,form.response,form.rt,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.time,mouse_4.clicked_name,scale_sub_box.started,stimulus_audio.started,verval_resp_a.started,key_resp_2.rt,key_resp_2.duration,end.started,text.started,key_resp_4.started,end.stopped,key_resp_4.keys,Group,ID,First_Language,date,expName,psychopyVersion,frameRate,expStart,
42:84,2/4,2-,dual,73,2/4,dual,4,l,7,l,2,0,2,0,0,1,1,1,0,30,30,30,,,,,878.3381211999804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.2175959000015,878.2178304999834,878.2178434999951,878.3381211999804,878.3381211999804,878.3381211999804,878.3381211999804,878.3381211999804,878.3381211999804,878.3381211999804,878.3381211999804,878.8372654999839,880.7040582000045,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h47.09.405.wav,880.7158112000034,880.9380717999884,880.9380717999884,880.9380717999884,880.9380717999884,880.9380717999884,880.9380717999884,880.8128406000033,1824.0,target,1,1,0,target,2/4,dual_t,1.824351299990667,None,,,,,,,,,,,,,,,,,,,,,,,,,,,878.3203951600036,0.0929028999817092,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
42:84,2/4,2-,dual,74,2/4,dual,1,a,2,a,2,0,2,0,0,1,1,1,0,31,31,31,,,,,880.9380717999884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.8130916999944,880.8132857999881,880.81329619998,880.9380717999884,880.9380717999884,880.9380717999884,880.9380717999884,880.9380717999884,880.9380717999884,880.9380717999884,880.9380717999884,881.4380740000051,883.3067781999998,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h47.12.003.wav,883.3126570000022,883.5340195999888,883.5340195999888,883.5340195999888,883.5340195999888,883.5340195999888,883.5340195999888,883.4143428999814,2017.9999999999998,non-target,1,0,1,non-target,2/4,dual_t,2.018005699996138,None,,,,,,,,,,,,,,,,,,,,,,,,,,,880.9229888599976,0.09495850000530481,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
42:84,2/4,2-,dual,75,2/4,dual,3,a,7,l,2,0,2,0,0,1,1,1,0,32,32,32,,,,,883.5340195999888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.4147469000018,883.4150076999795,883.4150204999896,883.5340195999888,883.5340195999888,883.5340195999888,883.5340195999888,883.5340195999888,883.5340195999888,883.5340195999888,883.5340195999888,884.0400521999982,885.9096489000076,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h47.14.612.wav,885.922487200005,886.1434160000063,886.1434160000063,886.1434160000063,886.1434160000063,886.1434160000063,886.1434160000063,886.0187551999989,2139.0,target,0,0,0,non-target,2/4,dual_t,2.138594899995951,None,,,,,,,,,,,,,,,,,,,,,,,,,,,883.5087849399831,0.0923964999965392,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
42:84,2/4,2-,dual,76,2/4,dual,7,a,4,a,2,0,2,0,0,1,1,1,0,33,33,33,,,,,886.1434160000063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.0190026999917,886.0192016999936,886.0192130999931,886.1434160000063,886.1434160000063,886.1434160000063,886.1434160000063,886.1434160000063,886.1434160000063,886.1434160000063,886.1434160000063,886.6427361999813,888.5122641999915,None,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h47.17.209.wav,888.5189390000014,888.7459062999988,888.7459062999988,888.7459062999988,888.7459062999988,888.7459062999988,888.7459062999988,888.6206054000068,[],non-target,0,0,0,non-target,2/4,dual_t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.1285828599968,0.09424760000547394,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
42:84,2/4,2-,dual,77,2/4,dual,3,l,6,a,2,0,2,0,0,1,1,1,0,34,34,34,,,,,888.7459062999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.6208880000049,888.6211170000024,888.6211307999911,888.7459062999988,888.7459062999988,888.7459062999988,888.7459062999988,888.7459062999988,888.7459062999988,888.7459062999988,888.7459062999988,889.2452916000038,891.1145399999805,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h47.19.810.wav,891.119735299988,891.3366343999805,891.3366343999805,891.3366343999805,891.3366343999805,891.3366343999805,891.3366343999805,891.2160793999792,1932.0,non-target,0,0,0,target,2/4,dual_t,1.9317749999754597,None,,,,,,,,,,,,,,,,,,,,,,,,,,,888.7312118599976,0.09406119998311624,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
42:84,2/4,2-,dual,78,2/4,dual,4,a,6,a,2,0,2,0,0,1,1,1,0,35,35,35,,,,,891.3366343999805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.2164820999897,891.2167329000076,891.2167450999841,891.3366343999805,891.3366343999805,891.3366343999805,891.3366343999805,891.3366343999805,891.3366343999805,891.3366343999805,891.3366343999805,891.8478360000008,893.7004376999976,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h47.22.403.wav,893.7131886999996,893.9352647000051,893.9352647000051,893.9352647000051,893.9352647000051,893.9352647000051,893.9352647000051,893.8153406000056,1948.0,non-target,1,0,1,non-target,2/4,dual_t,1.9481425000121817,None,,,,,,,,,,,,,,,,,,,,,,,,,,,891.3165637400059,0.09178039999096654,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
42:84,2/4,2-,dual,79,2/4,dual,3,l,6,l,2,0,2,0,0,1,1,1,0,36,36,36,,,,,893.9352647000051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893.8156185999978,893.8158278999908,893.8158387999865,893.9352647000051,893.9352647000051,893.9352647000051,893.9352647000051,893.9352647000051,893.9352647000051,893.9352647000051,893.9352647000051,894.4504607999988,896.3029105000023,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h47.25.003.wav,896.3135752999806,896.5368874999986,896.5368874999986,896.5368874999986,896.5368874999986,896.5368874999986,896.5368874999986,896.4104000999941,1544.0,target,1,1,0,target,2/4,dual_t,1.544412099989131,None,,,,,,,,,,,,,,,,,,,,,,,,,,,893.91935165998,0.09301549999509007,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
42:84,2/4,2-,dual,80,2/4,dual,4,l,7,a,2,0,2,0,0,1,1,1,0,37,37,37,,,,,896.5368874999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.4106717999966,896.4108944000036,896.4109069999831,896.5368874999986,896.5368874999986,896.5368874999986,896.5368874999986,896.5368874999986,896.5368874999986,896.5368874999986,896.5368874999986,897.0363705999916,898.905574799981,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h47.27.600.wav,898.9101699999883,899.1310992999934,899.1310992999934,899.1310992999934,899.1310992999934,899.1310992999934,899.1310992999934,899.0107123999915,2178.0,non-target,0,0,0,target,2/4,dual_t,2.178419300005771,None,,,,,,,,,,,,,,,,,,,,,,,,,,,896.5218072599993,0.09464260001550429,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
42:84,2/4,2-,dual,81,2/4,dual,8,a,3,a,2,0,2,0,0,1,1,1,0,38,38,38,,,,,899.1310992999934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.0110669999849,899.0113299000077,899.011342999991,899.1310992999934,899.1310992999934,899.1310992999934,899.1310992999934,899.1310992999934,899.1310992999934,899.1310992999934,899.1310992999934,899.6389353999984,901.5081131999905,None,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h47.30.209.wav,901.5189987999911,901.7362267999852,901.7362267999852,901.7362267999852,901.7362267999852,901.7362267999852,901.7362267999852,901.6146066999936,[],non-target,0,0,0,non-target,2/4,dual_t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.1075789400027,0.09271229998557828,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
42:84,2/4,2-,dual,82,2/4,dual,4,l,6,a,2,0,2,0,0,1,1,1,0,39,39,39,,,,,901.7362267999852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901.6148638000013,901.6150597999804,901.6150712999806,901.7362267999852,901.7362267999852,901.7362267999852,901.7362267999852,901.7362267999852,901.7362267999852,901.7362267999852,901.7362267999852,902.2415509999846,904.1108669999812,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h47.32.814.wav,904.1240042999852,904.3481372999959,904.3481372999959,904.3481372999959,904.3481372999959,904.3481372999959,904.3481372999959,904.2260272999993,273.0,non-target,0,0,0,target,2/4,dual_t,0.2733009000075981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,901.7100854400021,0.09427400000276975,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
42:84,2/4,2-,dual,83,2/4,dual,3,a,3,l,2,0,2,0,0,1,1,1,0,40,40,40,,,,,904.3481372999959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.2263041999831,904.2265001999913,904.2265109999862,904.3481372999959,904.3481372999959,904.3481372999959,904.3481372999959,904.3481372999959,904.3481372999959,904.3481372999959,904.3481372999959,904.8607852999994,906.7137332999846,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h47.35.415.wav,906.7251111000078,906.9465944999829,906.9465944999829,906.9465944999829,906.9465944999829,906.9465944999829,906.9465944999829,906.8223083000048,1809.0,target,0,0,0,non-target,2/4,dual_t,1.809101399994688,None,,,,,,,,,,,,,,,,,,,,,,,,,,,904.3296070600073,0.09359490001224913,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
42:84,2/4,2-,dual,84,2/4,dual,1,a,4,a,2,0,2,0,0,1,1,1,0,41,41,41,,,,,906.9465944999829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.8225959999836,906.8227782000031,906.8227880999912,906.9465944999829,906.9465944999829,906.9465944999829,906.9465944999829,906.9465944999829,906.9465944999829,906.9465944999829,906.9465944999829,907.4466501999996,909.315861799987,None,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h47.38.012.wav,909.3216484999866,909.4321101999958,909.4321101999958,909.4321101999958,909.4321101999958,909.4321101999958,909.4321101999958,909.4242273999844,[],non-target,0,0,0,non-target,2/4,dual_t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.9326425599894,0.0943865999870468,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
42:84,2/4,2-,dual,,,,,,,,2,0,2,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.4243378999818,909.4321101999958,909.4321101999958,909.4321101999958,909.6840315999871,a,,,,,,,,,,,,,,,,,,,,,,,0.24312610001652502,None,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
84:126,3/4,2-,dual,85,3/4,dual,4,control,4,control,2,0,2,0,0,2,2,2,0,0,0,0,,,,,917.2435507999908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.6845455000002,909.6996163000003,909.6996163000003,909.6996163000003,909.6996163000003,916.0059169000015,l,6.2912118999811355,None,916.0061862999864,916.1065817000053,916.1065817000053,916.1065817000053,916.1065817000053,917.2435507999908,917.2435507999908,917.2435507999908,917.2435507999908,917.0931516999844,917.1323159000021,917.1326011999918,917.1326116999844,917.2435507999908,917.2435507999908,917.2435507999908,917.2435507999908,917.2435507999908,917.2435507999908,917.2435507999908,917.2435507999908,917.7426586000074,919.6288963999832,None,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h47.48.327.wav,919.6379091999843,919.8601074999897,919.8601074999897,919.8601074999897,919.8601074999897,919.8601074999897,919.8601074999897,919.7344040999888,[],control,0,0,0,control,3/4,dual_t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.2276329600019,0.09033470001304522,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
84:126,3/4,2-,dual,86,3/4,dual,4,control,3,control,2,0,2,0,0,2,2,2,0,1,1,1,,,,,919.8601074999897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.7347437999852,919.7350342999853,919.7350486000068,919.8601074999897,919.8601074999897,919.8601074999897,919.8601074999897,919.8601074999897,919.8601074999897,919.8601074999897,919.8601074999897,920.3595651999931,922.2310975999862,None,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h47.50.934.wav,922.2433909999963,922.4698376999877,922.4698376999877,922.4698376999877,922.4698376999877,922.4698376999877,922.4698376999877,922.340437899984,[],control,0,0,0,control,3/4,dual_t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.8307283400034,0.09310500000719912,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
84:126,3/4,2-,dual,87,3/4,dual,2,a,4,l,2,0,2,0,0,2,2,2,0,2,2,2,,,,,922.4698376999877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.3407208999852,922.3409203999909,922.3409297000035,922.4698376999877,922.4698376999877,922.4698376999877,922.4698376999877,922.4698376999877,922.4698376999877,922.4698376999877,922.4698376999877,922.9813957999868,924.8339497999987,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h47.53.538.wav,924.8474787999876,925.0818147999817,925.0818147999817,925.0818147999817,925.0818147999817,925.0818147999817,925.0818147999817,924.949744499987,1892.0,target,0,0,0,non-target,3/4,dual_t,1.8919084999943152,None,,,,,,,,,,,,,,,,,,,,,,,,,,,922.4499715599842,0.10150770001928322,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
84:126,3/4,2-,dual,88,3/4,dual,4,l,6,a,2,0,2,0,0,2,2,2,0,3,3,3,,,,,925.0818147999817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.9500085999898,924.9502419999917,924.9502624000015,925.0818147999817,925.0818147999817,925.0818147999817,925.0818147999817,925.0818147999817,925.0818147999817,925.0818147999817,925.0818147999817,925.5814752999868,927.4340493000054,None,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h47.56.138.wav,927.4476539999887,927.6678688999964,927.6678688999964,927.6678688999964,927.6678688999964,927.6678688999964,927.6678688999964,927.5438179000048,[],non-target,0,0,0,target,3/4,dual_t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.0696803799889,0.10261840000748634,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
84:126,3/4,2-,dual,89,3/4,dual,7,a,5,a,2,0,2,0,0,2,2,2,0,4,4,4,,,,,927.6678688999964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.5440772000002,927.544278699992,927.5442884999793,927.6678688999964,927.6678688999964,927.6678688999964,927.6678688999964,927.6678688999964,927.6678688999964,927.6678688999964,927.6678688999964,928.1673743999854,930.0391078999965,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h47.58.742.wav,930.052119800006,930.2779015999986,930.2779015999986,930.2779015999986,930.2779015999986,930.2779015999986,930.2779015999986,930.1541127999953,248.0,non-target,1,0,1,non-target,3/4,dual_t,0.24781110000913031,None,,,,,,,,,,,,,,,,,,,,,,,,,,,927.6529695600067,0.09297739999601617,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
84:126,3/4,2-,dual,90,3/4,dual,5,a,6,l,2,0,2,0,0,2,2,2,0,5,5,5,,,,,930.2779015999986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.1543610999943,930.1545687000034,930.1545782999892,930.2779015999986,930.2779015999986,930.2779015999986,930.2779015999986,930.2779015999986,930.2779015999986,930.2779015999986,930.2779015999986,930.7889579999901,932.6392819999892,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h48.01.335.wav,932.6451549000049,932.8642126999912,932.8642126999912,932.8642126999912,932.8642126999912,932.8642126999912,932.8642126999912,932.7427382000023,2283.0,target,0,0,0,non-target,3/4,dual_t,2.28310380000039,None,,,,,,,,,,,,,,,,,,,,,,,,,,,930.2578410599991,0.09580519999144599,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
84:126,3/4,2-,dual,91,3/4,dual,3,a,3,a,2,0,2,0,0,2,2,2,0,6,6,6,,,,,932.8642126999912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.7429747999995,932.7431720999884,932.7431826999818,932.8642126999912,932.8642126999912,932.8642126999912,932.8642126999912,932.8642126999912,932.8642126999912,932.8642126999912,932.8642126999912,933.3725030999922,935.242162199982,None,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h48.03.943.wav,935.2526186000032,935.479139300005,935.479139300005,935.479139300005,935.479139300005,935.479139300005,935.479139300005,935.3555058999918,[],non-target,0,0,0,non-target,3/4,dual_t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.8412660400033,0.09443120000651106,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
84:126,3/4,2-,dual,92,3/4,dual,5,l,6,l,2,0,2,0,0,2,2,2,0,7,7,7,,,,,935.479139300005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.3557740999968,935.3559580000001,935.3559684999927,935.479139300005,935.479139300005,935.479139300005,935.479139300005,935.479139300005,935.479139300005,935.479139300005,935.479139300005,935.9919017000066,937.8447177000053,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h48.06.547.wav,937.856953599985,938.0781052999955,938.0781052999955,938.0781052999955,938.0781052999955,938.0781052999955,938.0781052999955,937.9527044999995,101.0,target,0,0,0,target,3/4,dual_t,0.10053649998735636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,935.4609877599897,0.095865799987223,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
84:126,3/4,2-,dual,93,3/4,dual,7,a,3,l,2,0,2,0,0,2,2,2,0,8,8,8,,,,,938.0781052999955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,937.9529525999969,937.9531922999886,937.9532015000004,938.0781052999955,938.0781052999955,938.0781052999955,938.0781052999955,938.0781052999955,938.0781052999955,938.0781052999955,938.0781052999955,938.5777640999877,940.4497456999961,a,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h48.09.151.wav,940.4607396000065,940.6818606999877,940.6818606999877,940.6818606999877,940.6818606999877,940.6818606999877,940.6818606999877,940.5617639999837,1487.0,target,1,0,1,non-target,3/4,dual_t,1.4866597000218462,None,,,,,,,,,,,,,,,,,,,,,,,,,,,938.046732539992,0.0933221000013873,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
84:126,3/4,2-,dual,94,3/4,dual,4,a,8,a,2,0,2,0,0,2,2,2,0,9,9,9,,,,,940.6818606999877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.5620239999844,940.5622203999956,940.5622314999928,940.6818606999877,940.6818606999877,940.6818606999877,940.6818606999877,940.6818606999877,940.6818606999877,940.6818606999877,940.6818606999877,941.1829486000061,943.0495618999994,None,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h48.11.751.wav,943.0604377999844,943.2740833999997,943.2740833999997,943.2740833999997,943.2740833999997,943.2740833999997,943.2740833999997,943.1543143999879,[],non-target,0,0,0,non-target,3/4,dual_t,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.66841905998,0.09346269999514334,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
84:126,3/4,2-,dual,95,3/4,dual,3,a,4,a,2,0,2,0,0,2,2,2,0,10,10,10,,,,,943.2740833999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.1545798000006,943.1547697999922,943.1547807999887,943.2740833999997,943.2740833999997,943.2740833999997,943.2740833999997,943.2740833999997,943.2740833999997,943.2740833999997,943.2740833999997,943.7828877999855,945.6522049999912,l,C:\Users\lujun\Desktop\01_n_back\data/N_6_n_back_2_2025-01-02_15h32.07.781_verval_resp_a_recorded\recording_verval_resp_a_2025-01-02_15h48.14.353.wav,945.6622520999808,945.8864430999965,945.8864430999965,945.8864430999965,945.8864430999965,945.8864430999965,945.8864430999965,945.7629039000021,172.0,non-target,0,0,0,non-target,3/4,dual_t,0.17228090000571683,None,,,,,,,,,,,,,,,,,,,,,,,,,,,943.2515337399789,0.09240029999637045,,,,,,,,N,6,普通话,2025-01-02_15h32.07.781,n_back_2,2023.2.1,59.72192277931209,2025-01-02 15h32.28.701998 +0800,
